"PKPostId","word","SymbolFK","score","Position"
"gvvuwyv","hates","NA",-3,"8"
"gvvuwyv","failed","NA",-2,"9"
"gvvuwyv","debt","NA",-2,"10"
"gvvuwyv","shit","NA",-4,"11"
"gvvuwyv","shit","NA",-4,"12"
"gvvuwyv","dick","NA",-4,"13"
"gvvuwyv","forced","NA",-1,"14"
"gvvuwyv","hard","NA",-1,"15"
"gvvuwyv","exclusive","NA",2,"16"
"gvvuwyv","promise","NA",1,"17"
"gvvuwyv","fine","NA",2,"18"
"gvvuwyv","expand","NA",1,"19"
"gvvuwyv","hard","NA",-1,"20"
"gvvuwyv","solid","NA",2,"21"
"gvvuwyv","vitamin","NA",1,"22"
"gvvuwyv","shit","NA",-4,"23"
"gvvuwyv","glad","NA",3,"24"
"gvvuwyv","killing","NA",-3,"25"
"gvvuwyv","expand","NA",1,"26"
"gvvuwyv","super","NA",3,"27"
"gvvuwyv","exciting","NA",3,"28"
"gvvuwyv","failed","NA",-2,"29"
"gvvuwyv","cutting","NA",-1,"30"
"gvvuwyv","share","NA",1,"31"
"gvvuwyv","miss","NA",-2,"32"
"gvvuwyv","opportunity","NA",2,"33"
"gvvuwyv","huge","NA",1,"34"
"gvvuwyv","amazing","NA",4,"35"
"gvvuwyv","hard","NA",-1,"36"
"gvvuwyv","enthusiastic","NA",3,"37"
"gvvuwyv","confident","NA",2,"38"
"gvvuwyv","solid","NA",2,"39"
"gvvuwyv","tits","NA",-2,"40"
"gvvuwyv","terrible","NA",-3,"41"
"gvvuwyv","attack","NA",-1,"42"
"gvvuwyv","stalled","NA",-2,"43"
"gvvuwyv","fantastic","NA",4,"44"
"gvvuwyv","suck","NA",-3,"45"
"gvvuwyv","attack","NA",-1,"46"
"gvvuwyv","tits","NA",-2,"47"
"gvvuwyv","solid","NA",2,"48"
"gvvuwyv","beaten","NA",-2,"49"
"gvvuwyv","safe","NA",1,"50"
"gvvuwyv","gamestop","gme",NA,"51"
"gvvuwyv","shares","NA",1,"52"
"gvvuy6v","care","NA",2,"1"
"gvvuy6v","piss","NA",-4,"2"
"gvvuy6v","drunk","NA",-2,"3"
"gvvuy6v","dead","NA",-3,"4"
"gvvuy6v","fantastic","NA",4,"5"
"gvvuy6v","focused","NA",2,"6"
"gvvuy6v","fucking","NA",-4,"7"
"gvvuy6v","hates","NA",-3,"8"
"gvvuy6v","failed","NA",-2,"9"
"gvvuy6v","debt","NA",-2,"10"
"gvvuy6v","shit","NA",-4,"11"
"gvvuy6v","shit","NA",-4,"12"
"gvvuy6v","dick","NA",-4,"13"
"gvvuy6v","forced","NA",-1,"14"
"gvvuy6v","hard","NA",-1,"15"
"gvvuy6v","exclusive","NA",2,"16"
"gvvuy6v","promise","NA",1,"17"
"gvvuy6v","fine","NA",2,"18"
"gvvuy6v","expand","NA",1,"19"
"gvvuy6v","hard","NA",-1,"20"
"gvvuy6v","solid","NA",2,"21"
"gvvuy6v","vitamin","NA",1,"22"
"gvvuy6v","shit","NA",-4,"23"
"gvvuy6v","glad","NA",3,"24"
"gvvuy6v","killing","NA",-3,"25"
"gvvuy6v","expand","NA",1,"26"
"gvvuy6v","super","NA",3,"27"
"gvvuy6v","exciting","NA",3,"28"
"gvvuy6v","failed","NA",-2,"29"
"gvvuy6v","cutting","NA",-1,"30"
"gvvuy6v","share","NA",1,"31"
"gvvuy6v","miss","NA",-2,"32"
"gvvuy6v","opportunity","NA",2,"33"
"gvvuy6v","huge","NA",1,"34"
"gvvuy6v","amazing","NA",4,"35"
"gvvuy6v","hard","NA",-1,"36"
"gvvuy6v","enthusiastic","NA",3,"37"
"gvvuy6v","confident","NA",2,"38"
"gvvuy6v","solid","NA",2,"39"
"gvvuy6v","tits","NA",-2,"40"
"gvvuy6v","terrible","NA",-3,"41"
"gvvuy6v","attack","NA",-1,"42"
"gvvuy6v","stalled","NA",-2,"43"
"gvvuy6v","fantastic","NA",4,"44"
"gvvuy6v","suck","NA",-3,"45"
"gvvuy6v","attack","NA",-1,"46"
"gvvuy6v","tits","NA",-2,"47"
"gvvuy6v","solid","NA",2,"48"
"gvvuy6v","beaten","NA",-2,"49"
"gvvuy6v","safe","NA",1,"50"
"gvvuy6v","gamestop","gme",NA,"51"
"gvvuy6v","shares","NA",1,"52"
"gvvuy6v","superior","NA",2,"53"
"gvvv0u5","care","NA",2,"1"
"gvvv0u5","piss","NA",-4,"2"
"gvvv0u5","drunk","NA",-2,"3"
"gvvv0u5","dead","NA",-3,"4"
"gvvv0u5","fantastic","NA",4,"5"
"gvvv0u5","focused","NA",2,"6"
"gvvv0u5","fucking","NA",-4,"7"
"gvvv0u5","hates","NA",-3,"8"
"gvvv0u5","failed","NA",-2,"9"
"gvvv0u5","debt","NA",-2,"10"
"gvvv0u5","shit","NA",-4,"11"
"gvvv0u5","shit","NA",-4,"12"
"gvvv0u5","dick","NA",-4,"13"
"gvvv0u5","forced","NA",-1,"14"
"gvvv0u5","hard","NA",-1,"15"
"gvvv0u5","exclusive","NA",2,"16"
"gvvv0u5","promise","NA",1,"17"
"gvvv0u5","fine","NA",2,"18"
"gvvv0u5","expand","NA",1,"19"
"gvvv0u5","hard","NA",-1,"20"
"gvvv0u5","solid","NA",2,"21"
"gvvv0u5","vitamin","NA",1,"22"
"gvvv0u5","shit","NA",-4,"23"
"gvvv0u5","glad","NA",3,"24"
"gvvv0u5","killing","NA",-3,"25"
"gvvv0u5","expand","NA",1,"26"
"gvvv0u5","super","NA",3,"27"
"gvvv0u5","exciting","NA",3,"28"
"gvvv0u5","failed","NA",-2,"29"
"gvvv0u5","cutting","NA",-1,"30"
"gvvv0u5","share","NA",1,"31"
"gvvv0u5","miss","NA",-2,"32"
"gvvv0u5","opportunity","NA",2,"33"
"gvvv0u5","huge","NA",1,"34"
"gvvv0u5","amazing","NA",4,"35"
"gvvv0u5","hard","NA",-1,"36"
"gvvv0u5","enthusiastic","NA",3,"37"
"gvvv0u5","confident","NA",2,"38"
"gvvv0u5","solid","NA",2,"39"
"gvvv0u5","tits","NA",-2,"40"
"gvvv0u5","terrible","NA",-3,"41"
"gvvv0u5","attack","NA",-1,"42"
"gvvv0u5","stalled","NA",-2,"43"
"gvvv0u5","fantastic","NA",4,"44"
"gvvv0u5","suck","NA",-3,"45"
"gvvv0u5","attack","NA",-1,"46"
"gvvv0u5","tits","NA",-2,"47"
"gvvv0u5","solid","NA",2,"48"
"gvvv0u5","beaten","NA",-2,"49"
"gvvv0u5","safe","NA",1,"50"
"gvvv0u5","gamestop","gme",NA,"51"
"gvvv0u5","shares","NA",1,"52"
"gvvv0u5","debt","NA",-2,"53"
"gvvv80y","winner","NA",4,"1"
"gvvv80y","awaited","NA",-1,"2"
"gvvv80y","delayed","NA",-1,"3"
"gvvv80y","fucking","NA",-4,"4"
"gvvv80y","demand","NA",-1,"5"
"gvvv80y","demand","NA",-1,"6"
"gvvv80y","dumb","NA",-3,"7"
"gvvv80y","shit","NA",-4,"8"
"gvvv80y","useless","NA",-2,"9"
"gvvv80y","gross","NA",-2,"10"
"gvvv80y","ridiculous","NA",-3,"11"
"gvvv80y","killing","NA",-3,"12"
"gvvv80y","blame","NA",-2,"13"
"gvvv80y","expand","NA",1,"14"
"gvvv80y","growth","NA",2,"15"
"gvvv80y","intact","NA",2,"16"
"gvvv80y","exclusive","NA",2,"17"
"gvvv80y","losing","NA",-3,"18"
"gvvv80y","share","NA",1,"19"
"gvvv80y","demand","NA",-1,"20"
"gvvv80y","demand","NA",-1,"21"
"gvvv80y","strong","NA",2,"22"
"gvvv80y","growth","NA",2,"23"
"gvvv80y","shortage","NA",-2,"24"
"gvvv80y","shortage","NA",-2,"25"
"gvvv80y","smart","NA",1,"26"
"gvvv80y","shortage","NA",-2,"27"
"gvvv80y","shares","NA",1,"28"
"gvvv80y","shares","NA",1,"29"
"gvvv80y","warned","NA",-2,"30"
"gvvv80y","crash","NA",-2,"31"
"gvvv80y","increase","NA",1,"32"
"gvvv9rr","lurking","NA",-1,"1"
"gvvv9rr","huge","NA",1,"2"
"gvvv9rr","opportunity","NA",2,"3"
"gvvv9rr","increase","NA",1,"4"
"gvvv9rr","fair","NA",2,"5"
"gvvv9rr","top","NA",2,"6"
"gvvv9rr","huge","NA",1,"7"
"gvvv9rr","gains","NA",2,"8"
"gvvv9rr","fuck","NA",-4,"9"
"gvvv9rr","cares","NA",2,"10"
"gvvv9rr","gains","NA",2,"11"
"gvvv9rr","fair","NA",2,"12"
"gvvv9rr","shares","NA",1,"13"
"gvvv9rr","opportunities","NA",2,"14"
"gvvv9rr","safe","NA",1,"15"
"gvvv9rr","solid","NA",2,"16"
"gvvv9rr","solid","NA",2,"17"
"gvvv9rr","boost","NA",1,"18"
"gvvv9rr","growth","NA",2,"19"
"gvvv9rr","shares","NA",1,"20"
"gvvv9rr","powerful","NA",2,"21"
"gvvv9rr","fucking","NA",-4,"22"
"gvvv9rr","opportunity","NA",2,"23"
"gvvv9rr","healthy","NA",2,"24"
"gvvv9rr","safe","NA",1,"25"
"gvvv9rr","growth","NA",2,"26"
"gvvv9rr","shares","NA",1,"27"
"gvvv9rr","healthy","NA",2,"28"
"gvvv9rr","stupid","NA",-2,"29"
"gvvvcag","lurking","NA",-1,"1"
"gvvvcag","huge","NA",1,"2"
"gvvvcag","opportunity","NA",2,"3"
"gvvvcag","increase","NA",1,"4"
"gvvvcag","fair","NA",2,"5"
"gvvvcag","top","NA",2,"6"
"gvvvcag","huge","NA",1,"7"
"gvvvcag","gains","NA",2,"8"
"gvvvcag","fuck","NA",-4,"9"
"gvvvcag","cares","NA",2,"10"
"gvvvcag","gains","NA",2,"11"
"gvvvcag","fair","NA",2,"12"
"gvvvcag","shares","NA",1,"13"
"gvvvcag","opportunities","NA",2,"14"
"gvvvcag","safe","NA",1,"15"
"gvvvcag","solid","NA",2,"16"
"gvvvcag","solid","NA",2,"17"
"gvvvcag","boost","NA",1,"18"
"gvvvcag","growth","NA",2,"19"
"gvvvcag","shares","NA",1,"20"
"gvvvcag","powerful","NA",2,"21"
"gvvvcag","fucking","NA",-4,"22"
"gvvvcag","opportunity","NA",2,"23"
"gvvvcag","healthy","NA",2,"24"
"gvvvcag","safe","NA",1,"25"
"gvvvcag","growth","NA",2,"26"
"gvvvcag","shares","NA",1,"27"
"gvvvcag","share","NA",1,"28"
"gvvvcag","hoping","NA",2,"29"
"gvvvcag","falling","NA",-1,"30"
"gvvvcag","shares","NA",1,"31"
"gvvvevs","bitch","NA",-5,"1"
"gvvvh41","microvision","mvis",NA,"1"
"gvvvh41","wrong","NA",-2,"2"
"gvvvh41","huge","NA",1,"3"
"gvvvh41","microvision","mvis",NA,"4"
"gvvvh41","save","NA",2,"5"
"gvvvh41","microvision","mvis",NA,"6"
"gvvvh41","huge","NA",1,"7"
"gvvvorz","care","NA",2,"1"
"gvvvorz","piss","NA",-4,"2"
"gvvvorz","drunk","NA",-2,"3"
"gvvvorz","dead","NA",-3,"4"
"gvvvorz","fantastic","NA",4,"5"
"gvvvorz","focused","NA",2,"6"
"gvvvorz","fucking","NA",-4,"7"
"gvvvorz","hates","NA",-3,"8"
"gvvvorz","failed","NA",-2,"9"
"gvvvorz","debt","NA",-2,"10"
"gvvvorz","shit","NA",-4,"11"
"gvvvorz","shit","NA",-4,"12"
"gvvvorz","dick","NA",-4,"13"
"gvvvorz","forced","NA",-1,"14"
"gvvvorz","hard","NA",-1,"15"
"gvvvorz","exclusive","NA",2,"16"
"gvvvorz","promise","NA",1,"17"
"gvvvorz","fine","NA",2,"18"
"gvvvorz","expand","NA",1,"19"
"gvvvorz","hard","NA",-1,"20"
"gvvvorz","solid","NA",2,"21"
"gvvvorz","vitamin","NA",1,"22"
"gvvvorz","shit","NA",-4,"23"
"gvvvorz","glad","NA",3,"24"
"gvvvorz","killing","NA",-3,"25"
"gvvvorz","expand","NA",1,"26"
"gvvvorz","super","NA",3,"27"
"gvvvorz","exciting","NA",3,"28"
"gvvvorz","failed","NA",-2,"29"
"gvvvorz","cutting","NA",-1,"30"
"gvvvorz","share","NA",1,"31"
"gvvvorz","miss","NA",-2,"32"
"gvvvorz","opportunity","NA",2,"33"
"gvvvorz","huge","NA",1,"34"
"gvvvorz","amazing","NA",4,"35"
"gvvvorz","hard","NA",-1,"36"
"gvvvorz","enthusiastic","NA",3,"37"
"gvvvorz","confident","NA",2,"38"
"gvvvorz","solid","NA",2,"39"
"gvvvorz","tits","NA",-2,"40"
"gvvvorz","terrible","NA",-3,"41"
"gvvvorz","attack","NA",-1,"42"
"gvvvorz","stalled","NA",-2,"43"
"gvvvorz","fantastic","NA",4,"44"
"gvvvorz","suck","NA",-3,"45"
"gvvvorz","attack","NA",-1,"46"
"gvvvorz","tits","NA",-2,"47"
"gvvvorz","solid","NA",2,"48"
"gvvvorz","beaten","NA",-2,"49"
"gvvvorz","safe","NA",1,"50"
"gvvvorz","gamestop","gme",NA,"51"
"gvvvorz","shares","NA",1,"52"
"gvvvorz","free","NA",1,"53"
"gvvvphe","losing","NA",-3,"1"
"gvvvphe","retarded","NA",-2,"2"
"gvvvphe","wrong","NA",-2,"3"
"gvvvphe","risk","NA",-2,"4"
"gvvvphe","asset","NA",2,"5"
"gvvvphe","debt","NA",-2,"6"
"gvvvphe","assets","NA",2,"7"
"gvvvphe","gross","NA",-2,"8"
"gvvvphe","smart","NA",1,"9"
"gvvvphe","tits","NA",-2,"10"
"gvvvphe","assets","NA",2,"11"
"gvvvphe","smart","NA",1,"12"
"gvvvphe","risk","NA",-2,"13"
"gvvvphe","gross","NA",-2,"14"
"gvvvphe","lol","NA",3,"15"
"gvvvphe","died","NA",-3,"16"
"gvvvphe","pay","NA",-1,"17"
"gvvvphe","crash","NA",-2,"18"
"gvvvqch","microvision","mvis",NA,"1"
"gvvvqch","wrong","NA",-2,"2"
"gvvvqch","huge","NA",1,"3"
"gvvvqch","microvision","mvis",NA,"4"
"gvvvqch","save","NA",2,"5"
"gvvvqch","microvision","mvis",NA,"6"
"gvvvqch","huge","NA",1,"7"
"gvvvqch","nice","NA",3,"8"
"gvvvuse","microvision","mvis",NA,"1"
"gvvvuse","wrong","NA",-2,"2"
"gvvvuse","huge","NA",1,"3"
"gvvvuse","microvision","mvis",NA,"4"
"gvvvuse","save","NA",2,"5"
"gvvvuse","microvision","mvis",NA,"6"
"gvvvuse","huge","NA",1,"7"
"gvvvy5t","care","NA",2,"1"
"gvvvy5t","piss","NA",-4,"2"
"gvvvy5t","drunk","NA",-2,"3"
"gvvvy5t","dead","NA",-3,"4"
"gvvvy5t","fantastic","NA",4,"5"
"gvvvy5t","focused","NA",2,"6"
"gvvvy5t","fucking","NA",-4,"7"
"gvvvy5t","hates","NA",-3,"8"
"gvvvy5t","failed","NA",-2,"9"
"gvvvy5t","debt","NA",-2,"10"
"gvvvy5t","shit","NA",-4,"11"
"gvvvy5t","shit","NA",-4,"12"
"gvvvy5t","dick","NA",-4,"13"
"gvvvy5t","forced","NA",-1,"14"
"gvvvy5t","hard","NA",-1,"15"
"gvvvy5t","exclusive","NA",2,"16"
"gvvvy5t","promise","NA",1,"17"
"gvvvy5t","fine","NA",2,"18"
"gvvvy5t","expand","NA",1,"19"
"gvvvy5t","hard","NA",-1,"20"
"gvvvy5t","solid","NA",2,"21"
"gvvvy5t","vitamin","NA",1,"22"
"gvvvy5t","shit","NA",-4,"23"
"gvvvy5t","glad","NA",3,"24"
"gvvvy5t","killing","NA",-3,"25"
"gvvvy5t","expand","NA",1,"26"
"gvvvy5t","super","NA",3,"27"
"gvvvy5t","exciting","NA",3,"28"
"gvvvy5t","failed","NA",-2,"29"
"gvvvy5t","cutting","NA",-1,"30"
"gvvvy5t","share","NA",1,"31"
"gvvvy5t","miss","NA",-2,"32"
"gvvvy5t","opportunity","NA",2,"33"
"gvvvy5t","huge","NA",1,"34"
"gvvvy5t","amazing","NA",4,"35"
"gvvvy5t","hard","NA",-1,"36"
"gvvvy5t","enthusiastic","NA",3,"37"
"gvvvy5t","confident","NA",2,"38"
"gvvvy5t","solid","NA",2,"39"
"gvvvy5t","tits","NA",-2,"40"
"gvvvy5t","terrible","NA",-3,"41"
"gvvvy5t","attack","NA",-1,"42"
"gvvvy5t","stalled","NA",-2,"43"
"gvvvy5t","fantastic","NA",4,"44"
"gvvvy5t","suck","NA",-3,"45"
"gvvvy5t","attack","NA",-1,"46"
"gvvvy5t","tits","NA",-2,"47"
"gvvvy5t","solid","NA",2,"48"
"gvvvy5t","beaten","NA",-2,"49"
"gvvvy5t","safe","NA",1,"50"
"gvvvy5t","gamestop","gme",NA,"51"
"gvvvy5t","shares","NA",1,"52"
"gvvvy5t","piss","NA",-4,"53"
"gvvvy5t","fucking","NA",-4,"54"
"gvvvy5t","yeah","NA",1,"55"
"gvvvy5t","crap","NA",-3,"56"
"gvvw2ug","care","NA",2,"1"
"gvvw2ug","piss","NA",-4,"2"
"gvvw2ug","drunk","NA",-2,"3"
"gvvw2ug","dead","NA",-3,"4"
"gvvw2ug","fantastic","NA",4,"5"
"gvvw2ug","focused","NA",2,"6"
"gvvw2ug","fucking","NA",-4,"7"
"gvvw2ug","hates","NA",-3,"8"
"gvvw2ug","failed","NA",-2,"9"
"gvvw2ug","debt","NA",-2,"10"
"gvvw2ug","shit","NA",-4,"11"
"gvvw2ug","shit","NA",-4,"12"
"gvvw2ug","dick","NA",-4,"13"
"gvvw2ug","forced","NA",-1,"14"
"gvvw2ug","hard","NA",-1,"15"
"gvvw2ug","exclusive","NA",2,"16"
"gvvw2ug","promise","NA",1,"17"
"gvvw2ug","fine","NA",2,"18"
"gvvw2ug","expand","NA",1,"19"
"gvvw2ug","hard","NA",-1,"20"
"gvvw2ug","solid","NA",2,"21"
"gvvw2ug","vitamin","NA",1,"22"
"gvvw2ug","shit","NA",-4,"23"
"gvvw2ug","glad","NA",3,"24"
"gvvw2ug","killing","NA",-3,"25"
"gvvw2ug","expand","NA",1,"26"
"gvvw2ug","super","NA",3,"27"
"gvvw2ug","exciting","NA",3,"28"
"gvvw2ug","failed","NA",-2,"29"
"gvvw2ug","cutting","NA",-1,"30"
"gvvw2ug","share","NA",1,"31"
"gvvw2ug","miss","NA",-2,"32"
"gvvw2ug","opportunity","NA",2,"33"
"gvvw2ug","huge","NA",1,"34"
"gvvw2ug","amazing","NA",4,"35"
"gvvw2ug","hard","NA",-1,"36"
"gvvw2ug","enthusiastic","NA",3,"37"
"gvvw2ug","confident","NA",2,"38"
"gvvw2ug","solid","NA",2,"39"
"gvvw2ug","tits","NA",-2,"40"
"gvvw2ug","terrible","NA",-3,"41"
"gvvw2ug","attack","NA",-1,"42"
"gvvw2ug","stalled","NA",-2,"43"
"gvvw2ug","fantastic","NA",4,"44"
"gvvw2ug","suck","NA",-3,"45"
"gvvw2ug","attack","NA",-1,"46"
"gvvw2ug","tits","NA",-2,"47"
"gvvw2ug","solid","NA",2,"48"
"gvvw2ug","beaten","NA",-2,"49"
"gvvw2ug","safe","NA",1,"50"
"gvvw2ug","gamestop","gme",NA,"51"
"gvvw2ug","shares","NA",1,"52"
"gvvw2ug","gross","NA",-2,"53"
"gvvw2ug","grand","NA",3,"54"
"gvvw3l0","hope","NA",2,"1"
"gvvw4db","microvision","mvis",NA,"1"
"gvvw4db","wrong","NA",-2,"2"
"gvvw4db","huge","NA",1,"3"
"gvvw4db","microvision","mvis",NA,"4"
"gvvw4db","save","NA",2,"5"
"gvvw4db","microvision","mvis",NA,"6"
"gvvw4db","huge","NA",1,"7"
"gvvw4db","happy","NA",3,"8"
"gvvw9ig","microvision","mvis",NA,"1"
"gvvw9ig","wrong","NA",-2,"2"
"gvvw9ig","huge","NA",1,"3"
"gvvw9ig","microvision","mvis",NA,"4"
"gvvw9ig","save","NA",2,"5"
"gvvw9ig","microvision","mvis",NA,"6"
"gvvw9ig","huge","NA",1,"7"
"gvvw9ig","curious","NA",1,"8"
"gvvwfpg","microvision","mvis",NA,"1"
"gvvwfpg","wrong","NA",-2,"2"
"gvvwfpg","huge","NA",1,"3"
"gvvwfpg","microvision","mvis",NA,"4"
"gvvwfpg","save","NA",2,"5"
"gvvwfpg","microvision","mvis",NA,"6"
"gvvwfpg","huge","NA",1,"7"
"gvvwfpg","hope","NA",2,"8"
"gvvwfpg","wrong","NA",-2,"9"
"gvvwfpg","crash","NA",-2,"10"
"gvvwgs9","losing","NA",-3,"1"
"gvvwgs9","asset","NA",2,"2"
"gvvwgs9","confused","NA",-2,"3"
"gvvwgs9","risk","NA",-2,"4"
"gvvwgs9","debt","NA",-2,"5"
"gvvwgs9","pay","NA",-1,"6"
"gvvwgs9","debt","NA",-2,"7"
"gvvwgs9","win","NA",4,"8"
"gvvwkqu","care","NA",2,"1"
"gvvwkqu","piss","NA",-4,"2"
"gvvwkqu","drunk","NA",-2,"3"
"gvvwkqu","dead","NA",-3,"4"
"gvvwkqu","fantastic","NA",4,"5"
"gvvwkqu","focused","NA",2,"6"
"gvvwkqu","fucking","NA",-4,"7"
"gvvwkqu","hates","NA",-3,"8"
"gvvwkqu","failed","NA",-2,"9"
"gvvwkqu","debt","NA",-2,"10"
"gvvwkqu","shit","NA",-4,"11"
"gvvwkqu","shit","NA",-4,"12"
"gvvwkqu","dick","NA",-4,"13"
"gvvwkqu","forced","NA",-1,"14"
"gvvwkqu","hard","NA",-1,"15"
"gvvwkqu","exclusive","NA",2,"16"
"gvvwkqu","promise","NA",1,"17"
"gvvwkqu","fine","NA",2,"18"
"gvvwkqu","expand","NA",1,"19"
"gvvwkqu","hard","NA",-1,"20"
"gvvwkqu","solid","NA",2,"21"
"gvvwkqu","vitamin","NA",1,"22"
"gvvwkqu","shit","NA",-4,"23"
"gvvwkqu","glad","NA",3,"24"
"gvvwkqu","killing","NA",-3,"25"
"gvvwkqu","expand","NA",1,"26"
"gvvwkqu","super","NA",3,"27"
"gvvwkqu","exciting","NA",3,"28"
"gvvwkqu","failed","NA",-2,"29"
"gvvwkqu","cutting","NA",-1,"30"
"gvvwkqu","share","NA",1,"31"
"gvvwkqu","miss","NA",-2,"32"
"gvvwkqu","opportunity","NA",2,"33"
"gvvwkqu","huge","NA",1,"34"
"gvvwkqu","amazing","NA",4,"35"
"gvvwkqu","hard","NA",-1,"36"
"gvvwkqu","enthusiastic","NA",3,"37"
"gvvwkqu","confident","NA",2,"38"
"gvvwkqu","solid","NA",2,"39"
"gvvwkqu","tits","NA",-2,"40"
"gvvwkqu","terrible","NA",-3,"41"
"gvvwkqu","attack","NA",-1,"42"
"gvvwkqu","stalled","NA",-2,"43"
"gvvwkqu","fantastic","NA",4,"44"
"gvvwkqu","suck","NA",-3,"45"
"gvvwkqu","attack","NA",-1,"46"
"gvvwkqu","tits","NA",-2,"47"
"gvvwkqu","solid","NA",2,"48"
"gvvwkqu","beaten","NA",-2,"49"
"gvvwkqu","safe","NA",1,"50"
"gvvwkqu","gamestop","gme",NA,"51"
"gvvwkqu","shares","NA",1,"52"
"gvvwkqu","share","NA",1,"53"
"gvvwl2k","losing","NA",-3,"1"
"gvvwl2k","retarded","NA",-2,"2"
"gvvwl2k","wrong","NA",-2,"3"
"gvvwl2k","risk","NA",-2,"4"
"gvvwl2k","asset","NA",2,"5"
"gvvwl2k","debt","NA",-2,"6"
"gvvwl2k","assets","NA",2,"7"
"gvvwl2k","gross","NA",-2,"8"
"gvvwl2k","smart","NA",1,"9"
"gvvwl2k","tits","NA",-2,"10"
"gvvwl2k","assets","NA",2,"11"
"gvvwl2k","assets","NA",2,"12"
"gvvwqgq","care","NA",2,"1"
"gvvwqgq","piss","NA",-4,"2"
"gvvwqgq","drunk","NA",-2,"3"
"gvvwqgq","dead","NA",-3,"4"
"gvvwqgq","fantastic","NA",4,"5"
"gvvwqgq","focused","NA",2,"6"
"gvvwqgq","fucking","NA",-4,"7"
"gvvwqgq","hates","NA",-3,"8"
"gvvwqgq","failed","NA",-2,"9"
"gvvwqgq","debt","NA",-2,"10"
"gvvwqgq","shit","NA",-4,"11"
"gvvwqgq","shit","NA",-4,"12"
"gvvwqgq","dick","NA",-4,"13"
"gvvwqgq","forced","NA",-1,"14"
"gvvwqgq","hard","NA",-1,"15"
"gvvwqgq","exclusive","NA",2,"16"
"gvvwqgq","promise","NA",1,"17"
"gvvwqgq","fine","NA",2,"18"
"gvvwqgq","expand","NA",1,"19"
"gvvwqgq","hard","NA",-1,"20"
"gvvwqgq","solid","NA",2,"21"
"gvvwqgq","vitamin","NA",1,"22"
"gvvwqgq","shit","NA",-4,"23"
"gvvwqgq","glad","NA",3,"24"
"gvvwqgq","killing","NA",-3,"25"
"gvvwqgq","expand","NA",1,"26"
"gvvwqgq","super","NA",3,"27"
"gvvwqgq","exciting","NA",3,"28"
"gvvwqgq","failed","NA",-2,"29"
"gvvwqgq","cutting","NA",-1,"30"
"gvvwqgq","share","NA",1,"31"
"gvvwqgq","miss","NA",-2,"32"
"gvvwqgq","opportunity","NA",2,"33"
"gvvwqgq","huge","NA",1,"34"
"gvvwqgq","amazing","NA",4,"35"
"gvvwqgq","hard","NA",-1,"36"
"gvvwqgq","enthusiastic","NA",3,"37"
"gvvwqgq","confident","NA",2,"38"
"gvvwqgq","solid","NA",2,"39"
"gvvwqgq","tits","NA",-2,"40"
"gvvwqgq","terrible","NA",-3,"41"
"gvvwqgq","attack","NA",-1,"42"
"gvvwqgq","stalled","NA",-2,"43"
"gvvwqgq","fantastic","NA",4,"44"
"gvvwqgq","suck","NA",-3,"45"
"gvvwqgq","attack","NA",-1,"46"
"gvvwqgq","tits","NA",-2,"47"
"gvvwqgq","solid","NA",2,"48"
"gvvwqgq","beaten","NA",-2,"49"
"gvvwqgq","safe","NA",1,"50"
"gvvwqgq","gamestop","gme",NA,"51"
"gvvwqgq","shares","NA",1,"52"
"gvvwqgq","growing","NA",1,"53"
"gvvwqgq","top","NA",2,"54"
"gvvwqgq","growing","NA",1,"55"
"gvvwqgq","recommend","NA",2,"56"
"gvvwtsy","microvision","mvis",NA,"1"
"gvvwtsy","wrong","NA",-2,"2"
"gvvwtsy","huge","NA",1,"3"
"gvvwtsy","microvision","mvis",NA,"4"
"gvvwtsy","save","NA",2,"5"
"gvvwtsy","microvision","mvis",NA,"6"
"gvvwtsy","huge","NA",1,"7"
"gvvwtsy","hate","NA",-3,"8"
"gvvwtsy","wins","NA",4,"9"
"gvvwtsy","lol","NA",3,"10"
"gvvx92z","care","NA",2,"1"
"gvvx92z","piss","NA",-4,"2"
"gvvx92z","drunk","NA",-2,"3"
"gvvx92z","dead","NA",-3,"4"
"gvvx92z","fantastic","NA",4,"5"
"gvvx92z","focused","NA",2,"6"
"gvvx92z","fucking","NA",-4,"7"
"gvvx92z","hates","NA",-3,"8"
"gvvx92z","failed","NA",-2,"9"
"gvvx92z","debt","NA",-2,"10"
"gvvx92z","shit","NA",-4,"11"
"gvvx92z","shit","NA",-4,"12"
"gvvx92z","dick","NA",-4,"13"
"gvvx92z","forced","NA",-1,"14"
"gvvx92z","hard","NA",-1,"15"
"gvvx92z","exclusive","NA",2,"16"
"gvvx92z","promise","NA",1,"17"
"gvvx92z","fine","NA",2,"18"
"gvvx92z","expand","NA",1,"19"
"gvvx92z","hard","NA",-1,"20"
"gvvx92z","solid","NA",2,"21"
"gvvx92z","vitamin","NA",1,"22"
"gvvx92z","shit","NA",-4,"23"
"gvvx92z","glad","NA",3,"24"
"gvvx92z","killing","NA",-3,"25"
"gvvx92z","expand","NA",1,"26"
"gvvx92z","super","NA",3,"27"
"gvvx92z","exciting","NA",3,"28"
"gvvx92z","failed","NA",-2,"29"
"gvvx92z","cutting","NA",-1,"30"
"gvvx92z","share","NA",1,"31"
"gvvx92z","miss","NA",-2,"32"
"gvvx92z","opportunity","NA",2,"33"
"gvvx92z","huge","NA",1,"34"
